Zimmer,Quadratmet,Preis,Adresse,PLZ,Ort,Preis_pro_,Adresse_PL,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_de,typ_name_fr,typ_name_it,TYPE_2,OID,origin,exposuregroup_oid,LEVEL_DB,exposuretype_oid,register_oid,language_oid,editor_oid,description_de,description_fr,description_it,description_en,latest_user,remark,aerodrome_oid,typ_oid,typ_description_de,typ_description_fr,typ_description_it,typ_description_en,typ_sortseq,typ_active,pub_oid,pub_publicationdate,typ_pub_oid,legalstatus_oid,n,distance,feature_x,feature_y,nearest_x,nearest_y
"2.5","47","2460",Taleggstrasse 5,"8953",Dietikon,"52.34042553","Taleggstrasse 5, 8953",Zurich,Switzerland,"0","2949405234","5, Taleggstrasse, Stelzenacker, Dietikon, Bezirk Dietikon, Zürich, 8953, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4077553,8.3993027","129",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016802,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"54",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.000661586003576274,8.3993027,47.4077553,8.39939277101417,47.4070998739916
"2.5","51","2530",Bundtstrasse 19,"8127",Forch,"49.60784314","Bundtstrasse 19, 8127",Zurich,Switzerland,"0","8155129738","19, Bundtstrasse, Scheuren, Aesch, Maur, Bezirk Uster, Zürich, 8127, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3289068,8.6509057","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0594111203902731,8.6509057,47.3289068,8.60759159904023,47.3695709105162
"2.5","47","2380",Kornstrasse 5,"8603",Schwerzenbach,"50.63829787","Kornstrasse 5, 8603",Zurich,Switzerland,"0","30966915","Kornstrasse, Schwerzenbach, Bezirk Uster, Zürich, 8603, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3851939,8.6564502","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0240890377003357,8.6564502,47.3851939,8.64602670217101,47.4069109999523
"2.5","51","2180",Illnauerstrasse 33,"8307",Effretikon,"42.74509804","Illnauerstrasse 33, 8307",Zurich,Switzerland,"0","196292423","33, Illnauerstrasse, Rikon, Effretikon, Illnau-Effretikon, Bezirk Pfäffikon, Zürich, 8307, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.427149799999995,8.695737112566375","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0130940802014755,8.69573711256638,47.4271498,8.69105041002932,47.4393764003309
"2.5","54","2880",Schwarzackerstrasse 29,"8304",Wallisellen,"53.33333333","Schwarzackerstrasse 29, 8304",Zurich,Switzerland,"0","8377049701","29, Schwarzackerstrasse, Herti, Wallisellen, Bezirk Bülach, Zürich, 8301, Schweiz/Suisse/Svizzera/Svizra",craft,bakery,"47.4138817,8.5865704","17",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016198,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"61",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.000733816070335302,8.5865704,47.4138817,8.58596554285804,47.4142971923139
"3.5","41","3310",Oerlikonerstrasse 87,"8057",Zuerich,"80.73170732","Oerlikonerstrasse 87, 8057",Zurich,Switzerland,"0","87848546","87, Oerlikonerstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40502945,8.546203434484095","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.012027122783843,8.5462034344841,47.40502945,8.55347156105046,47.4146120393512
"2.5","52","2560",Naglikonerweg 7,"8804",Au ZH,"49.23076923","Naglikonerweg 7, 8804",Zurich,Switzerland,"0","31973865","11,9,7, Naglikonerweg, Au, Wädenswil, Bezirk Horgen, Zürich, 8820, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.2476433,8.635330144072288","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.125043068927022,8.63533014407229,47.2476433,8.60759159904023,47.3695709105162
"2.5","54","3170",Dorfstrasse 28,"8904",Aesch ZH,"58.7037037","Dorfstrasse 28, 8904",Zurich,Switzerland,"0","499928434","28, Dorfstrasse, Aesch (ZH), Bezirk Dietikon, Zürich, 8904, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.33500735,8.436062581314502","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0733730697652682,8.4360625813145,47.33500735,8.41862397793325,47.4062779784446
"3.5","57","2580",Vortauenstrasse 3,"8108",Daellikon,"45.26315789","Vortauenstrasse 3, 8108",Zurich,Switzerland,"0","1061200702","3, Vortauenstrasse, Dällikon, Bezirk Dielsdorf, Zürich, 8108, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.44077035,8.438022043565482","127",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016800,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"59",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00516079889210279,8.43802204356548,47.44077035,8.44182838548547,47.4442554047188
"3.5","43","2030",Auf Puenten 33,"8405",Winterthur,"47.20930233","Auf Puenten 33, 8405",Zurich,Switzerland,"0","238507206","33, Auf Pünten, Büelwiesen, Seen, Gotzenwil, Winterthur, Bezirk Winterthur, Zürich, 8405, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4839405,8.768494480609254","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0472392524609383,8.76849448060925,47.4839405,8.74144262972625,47.4452139672754
"2.5","52","2500",Sennhuettenstrasse 5,"8805",Richterswil,"48.07692308","Sennhuettenstrasse 5, 8805",Zurich,Switzerland,"0","35144248","5, Sennhüttenstrasse, Obere Schwanden, Richterswil, Bezirk Horgen, Zürich, 8805, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.2077931,8.687960000481036","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.180640914317792,8.68796000048104,47.2077931,8.60759159904023,47.3695709105162
"2","8","1840",Seestrasse 65,"8002",Zuerich,"230","Seestrasse 65, 8002",Zurich,Switzerland,"0","93079086","65, Seestrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3609456,8.5317864","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0560505890272298,8.5317864,47.3609456,8.5638873141212,47.4068933947554
"2.5","140","2560",Im Fleudebueel 2,"8460",Marthalen,"18.28571429","Im Fleudebueel 2, 8460",Zurich,Switzerland,"0","297332150","2, Im Fleudebüel, Marthalen, Bezirk Andelfingen, Zürich, 8460, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.633410749999996,8.65930680699674","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.162354618077886,8.65930680699674,47.63341075,8.62743357780919,47.4742155262262
"2.5","57","2350",Spitalstr. 153,"8620",Wetzikon ZH,"41.22807018","Spitalstr. 153, 8620",Zurich,Switzerland,"0","251352972","153, Spitalstrasse, Oberwetzikon, Kempten, Wetzikon (ZH), Bezirk Hinwil, Zürich, 8620, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3261987,8.8086488","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.136123343272436,8.8086488,47.3261987,8.73932313525778,47.4433461147889
"2.5","45","2230",Muelistr. 11,"8320",Fehraltorf,"49.55555556","Muelistr. 11, 8320",Zurich,Switzerland,"0","245206610","11, Mülistrasse, Fehraltorf, Bezirk Pfäffikon, Zürich, 8320, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.39032455,8.744211727830189","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0532407254587996,8.74421172783019,47.39032455,8.73854665717397,47.4432630220391
"2","15","2130",Ankerstrasse 110,"8004",Zuerich,"142","Ankerstrasse 110, 8004",Zurich,Switzerland,"0","920508440","110, Ankerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3761275,8.5279756","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0460721837175425,8.5279756,47.3761275,8.55545788436122,47.4131054685596
"2","25","2050",Wagnerweg 6,"8810",Horgen,"82","Wagnerweg 6, 8810",Zurich,Switzerland,"0","11228540819","6, Wagnerweg, Horgen, Bezirk Horgen, Zürich, 8810, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.2581626,8.6010283","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.111601471972228,8.6010283,47.2581626,8.60759159904023,47.3695709105162
"3.5","120","2720",Neu Letten 5a,"8192",Zweidlen,"22.66666667","Neu Letten 5a, 8192",Zurich,Switzerland,"0","11163774","Neu Letten, Letten, Zweidlen, Glattfelden, Bezirk Bülach, Zürich, 8192, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.5692012,8.4776673","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0226003305783221,8.4776673,47.5692012,8.46862945002103,47.5484866589718
"3.5","140","3490",Ackerstr. 158,"8604",Volketswil,"24.92857143","Ackerstr. 158, 8604",Zurich,Switzerland,"0","242362766","158, Ackerstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,terrace,"47.3885085,8.667043470905822","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0262053547574743,8.66704347090582,47.3885085,8.65377433047175,47.4111060779699
"3.5","32","2030",Kasernenstr. 50,"8180",Buelach,"63.4375","Kasernenstr. 50, 8180",Zurich,Switzerland,"0","5580150942","50, Kasernenstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.5168584,8.5328864","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00621481416120439,8.5328864,47.5168584,8.52826343312367,47.5127048361906
"2","43","2080",Breitwiesstr. 7,"8135",Langnau am Albis,"48.37209302","Breitwiesstr. 7, 8135",Zurich,Switzerland,"0","11091071587","7, Breitwiesstrasse, Hel, Langnau am Albis, Bezirk Horgen, Zürich, 8135, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.2936491,8.5384994","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.102654046584993,8.5384994,47.2936491,8.60759159904023,47.3695709105162
"2","45","2260",Roemerstrasse 236,"8404",Winterthur,"50.22222222","Roemerstrasse 236, 8404",Zurich,Switzerland,"0","115192425","236, Römerstrasse, Römertor, Oberwinterthur, Winterthur, Bezirk Winterthur, Zürich, 8404, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.5100888,8.759275132685087","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0587166917256185,8.75927513268509,47.5100888,8.72246270365548,47.4643450030856
"2.5","52","2660",Nauenstrasse 7e,"8635",Duernten,"51.15384615","Nauenstrasse 7e, 8635",Zurich,Switzerland,"0","386347969","Nauenstrasse, Angel, Oberdürnten, Dürnten, Bezirk Hinwil, Zürich, 8635, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.277772,8.8586947","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.204118489993245,8.8586947,47.277772,8.73932313525778,47.4433461147889
