ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_d,typ_name_f,typ_name_i,TYPE_2,origin,LEVEL_DB,descriptio,descript_1,descript_2,descript_3,remark,n,distance,feature_x,feature_y,nearest_x,nearest_y
"36","1","15","1870","8604",Ifangstrasse 47,Volketswil,Zurich,Switzerland,"0","243963159","47, Ifangstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3909126,8.677048849999998",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.029862225979024,8.677048849999998,47.390912600000000,8.658445332468400,47.414272002301296
"37","1","16","1980","8604",Im Zentrum 12,Volketswil,Zurich,Switzerland,"0","243989009","12, Im Zentrum, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38814225,8.681666450140135",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.034905966704586,8.681666450140137,47.388142250000001,8.659920791795637,47.415447063765086
"38","1","15","2000","8604",Ifangstrasse 48,Volketswil,Zurich,Switzerland,"0","27746957","48, Ifangstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.39148455,8.676570897263229",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.029117070132985,8.676570897263231,47.391484550000001,8.658431595622814,47.414261062224817
"39","1","15","1750","8604",Saentisweg 5,Volketswil,Zurich,Switzerland,"0","45208974","5, Säntisweg, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.39535145,8.680767242803672",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.028744521594765,8.680767242803672,47.395351450000000,8.662684264511066,47.417695429452664
"40","2","3","280","8604",Schuetzenweg 1,Volketswil,Zurich,Switzerland,"0","32636213","Schützenweg, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",highway,track,"47.3954179,8.6748677",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.024979194903096,8.674867700000000,47.395417899999998,8.659306204663674,47.414957604217427
"41","1.5","15","2620","8604",Alte Bergstrasse 2,Volketswil,Zurich,Switzerland,"0","123985151","2, Alte Bergstrasse, Kindhausen, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.40544285,8.68043355",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.020986866798842,8.680433550000000,47.405442850000000,8.665723603805024,47.420411686326624
"42","1.5","19","2460","8604",Zuercherstrasse 6,Volketswil,Zurich,Switzerland,"0","45209055","6, Zürcherstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,house,"47.39005305,8.67306250109872",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.028179537852233,8.673062501098720,47.390053049999999,8.656682619053536,47.412983070012011
"43","1.5","130","3200","8604",Pfaeffikerstrasse 2 d,Volketswil,Zurich,Switzerland,"0","244558244","2d, Pfäffikerstrasse, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,terrace,"47.3889231,8.694917377587663",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.042921447841740,8.694917377587664,47.388923100000000,8.664861063608239,47.419564063999218
"44","1.5","18","2890","8604",Lindenstrasse 14,Volketswil,Zurich,Switzerland,"0","91601587","14, Lindenstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38797625,8.678033865706972",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.032779532251946,8.678033865706972,47.387976250000001,8.658051589365606,47.413960983342363
"45","1.5",,"2320","8604",Claridenweg 26,Volketswil,Zurich,Switzerland,"0","243966977","26, Claridenweg, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,terrace,"47.38936735,8.676631319625605",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.030822932655945,8.676631319625606,47.389367350000001,8.658051589365606,47.413960983342363
"46","1.5","18","2830","8604",Ackerstrasse 33,Volketswil,Zurich,Switzerland,"0","242351814","33, Ackerstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38716975,8.668065658903354",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.027877381868041,8.668065658903354,47.387169749999998,8.653949883774004,47.411209161646589
"47",,"2","1100","8604",Lindenstrasse,Volketswil,Zurich,Switzerland,"0","30967418","Lindenstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3886715,8.6786634",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.032621131687727,8.678663400000000,47.388671500000001,8.658341144194976,47.414189026360980
"48","1.5","120","3400","8185",Seebueelstrasse 9,Winkel,Zurich,Switzerland,"0","29989242","Seebüelstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8185, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4925321,8.5496807",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.000758249115047,8.549680700000000,47.492532099999998,8.549163770889356,47.491977369421214
"49","1.5","18","2670","8185",Tuefwisstrasse 17,Winkel,Zurich,Switzerland,"0","11589838041","17, Tüfwisstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8185, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4915291,8.554047",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.002711674760659,8.554047000000002,47.491529100000001,8.552549012987747,47.489268742745338
"50","1.5","190","5310","8185",Embracherstrasse 18,Winkel,Zurich,Switzerland,"0","511344627","18, Embracherstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8185, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4937444,8.55779575",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.006518126284558,8.557795750000000,47.493744399999997,8.555546676211886,47.487626586881149
"51","2.5","270","7340","8185",Haldenstrasse,Winkel,Zurich,Switzerland,"0","10942604","Haldenstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8185, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4956949,8.5522044",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.004792643366758,8.552204400000003,47.495694899999997,8.548937061042322,47.492188630390203
"52","1.5","19","3200","8185",Seebnerstrasse 7,Winkel,Zurich,Switzerland,"0","43474160","7, Seebnerstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8181, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4917885,8.549103526026013",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.000179247115857,8.549103526026014,47.491788499999998,8.549225726039634,47.491919636132373
"53","1.5","14","2530","8185",Seebnerstrasse 3,Winkel,Zurich,Switzerland,"0","43474158","3, Seebnerstrasse, Seeb, Winkel, Bezirk Bülach, Zürich, 8181, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.49163245,8.548382600000002",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.000506095418599,8.548382600000002,47.491632449999997,8.548058774550750,47.491243516006698
"56","1.5","12","3510","8304",Neugutstrasse 12,Wallisellen,Zurich,Switzerland,"0","4299006567","12, Neugutstrasse, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4123559,8.5949179",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.002038920256620,8.594917900000000,47.412355900000001,8.596955567146289,47.412284426831611
"57","1.5","16","3510","8304",Melchruetistrasse 10,Wallisellen,Zurich,Switzerland,"0","158223008","10, Melchrütistrasse, Herti, Wallisellen, Bezirk Bülach, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.417458100000005,8.579414797328972",71,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"62",,,,,,"1",0.002151587095007,8.579414797328972,47.417458100000005,8.580643913572166,47.415692144086591
"59","1.5","15","3310","8304",Steinackerweg 12,Wallisellen,Zurich,Switzerland,"0","183480785","12, Steinackerweg, Herti, Wallisellen, Bezirk Bülach, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4184405,8.583387850000005",71,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"62",,,,,,"1",0.000541362734274,8.583387850000006,47.418440500000003,8.582948081243304,47.418756216725392
"60","1.5","15","3550","8304",Neugutstrasse 37,Wallisellen,Zurich,Switzerland,"0","185812345","37, Neugutstrasse, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4116542,8.597936249999998",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.001002172367342,8.597936249999998,47.411654200000001,8.596934693562853,47.411689330571754
"61","1.5","13","3430","8304",Neue Winterthurerstrasse 75,Wallisellen,Zurich,Switzerland,"0","154504283","75, Neue Winterthurerstrasse, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.409174300000004,8.600235904932191",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.002053829124191,8.600235904932193,47.409174299999997,8.600812258143366,47.407202998133890
"62","1.5","360","7160","8304",Melchruetistrasse 10,Wallisellen,Zurich,Switzerland,"0","158223008","10, Melchrütistrasse, Herti, Wallisellen, Bezirk Bülach, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.417458100000005,8.579414797328972",71,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"62",,,,,,"1",0.002151587095007,8.579414797328972,47.417458100000005,8.580643913572166,47.415692144086591
"63","1.5","130","3560","8304",Buetzackerstrasse 4,Wallisellen,Zurich,Switzerland,"0","100002512","4, Bützackerstrasse, Rieden, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4222577,8.602505597641878",127,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"59",,,,,,"1",0.001349645658116,8.602505597641878,47.422257700000003,8.601552566109152,47.423213353859985
"64","1.5","140","3390","8304",Zwickystrasse 18,Wallisellen,Zurich,Switzerland,"0","4109706000","18, Zwicky-Strasse, Wallisellen, Bezirk Bülach, Zürich, 8301, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4049526,8.6009187",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.000410677706074,8.600918699999999,47.404952600000001,8.600958333803252,47.404543839263255
"65","1.5","360","7160","8304",Melchruetistrasse,Wallisellen,Zurich,Switzerland,"0","1158097878","Melchrütistrasse, Herti, Wallisellen, Bezirk Bülach, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4184155,8.580057",5,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"63",,,,,,"1",0.002193470173228,8.580057000000000,47.418415500000002,8.578308614826263,47.419740060563015
"66","1.5","16","2670","8304",Im Langacker 19,Wallisellen,Zurich,Switzerland,"0","55801206","19, Im Langacker, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40921665,8.606232667055998",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.001149549153872,8.606232667055998,47.409216649999998,8.605113318994025,47.408954880686814
"67","1.5","13","2800","8304",Steinackerweg 12,Wallisellen,Zurich,Switzerland,"0","183480785","12, Steinackerweg, Herti, Wallisellen, Bezirk Bülach, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4184405,8.583387850000005",71,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"62",,,,,,"1",0.000541362734274,8.583387850000006,47.418440500000003,8.582948081243304,47.418756216725392
